,Código,Posto,Mês/Ano,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
1071,30,Recife (Várzea),05/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
1072,267,São Lourenço da Mata (Tapacurá),05/2024,0.0,0.0,0.5,4.2,4.2,0.0,17.1,9.7,5.2,2.1,0.0,0.0,0.0,0.0,9.7,4.2,0.0,7.3,0.4,0.5,0.0,0.0,2.1,4.1,2.6,0.2,0.0,1.9,8.5,7.9,20.2,5980.6
1073,198,Abreu e Lima,06/2024,0.0,11.2,9.0,43.1,3.3,8.2,16.7,13.5,18.0,4.5,3.0,2.7,2.8,4.5,84.0,38.1,11.0,0.5,20.0,23.5,24.6,8.0,13.5,0.6,20.5,25.1,0.5,0.0,0.0,0.0,,8750.9
1074,309,Araçoiaba (Granja Cristo Redentor),06/2024,0.0,0.0,15.7,0.0,2.5,2.8,8.3,3.5,5.1,4.5,0.0,0.0,4.2,5.3,80.4,68.8,0.0,0.0,14.3,15.7,9.4,4.3,14.1,0.0,7.4,4.9,0.0,0.0,0.0,0.0,,5855.1
1075,301,Cabo,06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1076,490,Cabo (Barragem de Gurjaú),06/2024,0.3,6.7,13.7,80.6,20.5,18.8,20.7,4.6,17.1,2.3,2.5,3.2,0.0,12.5,108.4,32.7,0.4,0.5,13.6,9.1,9.4,19.2,35.2,9.4,23.5,6.0,0.4,0.0,0.0,0.0,,9366.8
1077,491,Cabo (Barragem de Suape),06/2024,1.0,5.2,23.0,60.1,36.6,21.6,38.0,10.8,39.6,3.1,4.5,5.6,1.2,1.5,92.0,61.6,0.0,1.3,22.1,12.8,11.0,18.3,37.3,13.5,28.5,6.4,0.6,0.0,0.0,0.0,,9539.9
1078,603,Cabo (Pirapama),06/2024,1.0,4.4,9.2,35.2,37.2,36.2,36.6,2.8,36.1,6.2,4.5,4.0,1.9,8.9,111.0,51.8,6.9,0.1,6.6,6.6,12.0,11.4,46.6,13.4,20.8,4.8,0.0,0.0,0.1,0.0,,9823.0
1079,201,Camaragibe,06/2024,11.0,13.0,10.4,67.1,11.8,22.7,19.1,22.5,9.4,5.5,26.5,2.6,5.7,16.8,113.5,42.0,13.9,1.3,15.1,8.3,21.5,18.9,8.4,2.6,10.4,8.7,0.7,0.0,0.0,0.0,,8877.0
1080,28,Goiana (Itapirema - IPA),06/2024,0.0,0.2,7.8,31.6,6.4,13.0,16.4,0.0,36.0,3.6,0.6,1.2,0.6,13.4,54.8,35.2,0.6,17.4,17.4,15.6,8.4,1.2,23.8,6.0,0.2,0.0,0.0,0.2,0.0,0.0,,6098.7
1081,487,Goiana - PCD,06/2024,0.4,4.8,4.8,31.4,7.6,2.8,1.0,1.2,1.2,1.6,0.0,,,,,,,,,12.4,7.6,1.2,21.6,1.8,0.8,1.4,0.4,0.0,0.0,0.0,,871.0
1082,100,Igarassu,06/2024,0.0,10.7,4.3,64.6,0.5,0.7,14.1,38.0,46.0,4.1,0.2,7.3,1.8,3.3,87.0,31.0,0.2,0.3,4.0,23.5,8.0,9.8,10.9,3.2,3.8,3.0,0.1,0.0,0.0,0.0,,8265.5
1083,269,Igarassu (Bar.Catucá),06/2024,0.0,1.8,2.5,30.3,9.0,10.2,0.0,2.3,16.0,6.0,2.5,0.6,0.0,4.5,65.0,58.0,3.0,,5.8,21.0,14.0,5.1,8.1,18.2,0.8,7.0,0.0,0.0,0.0,0.0,,6499.1
1084,294,Igarassu (Usina São José),06/2024,0.0,2.8,32.0,0.0,7.0,3.7,9.0,17.1,3.0,1.0,0.0,0.0,5.4,73.0,35.0,1.3,1.4,5.3,22.0,9.3,3.1,23.5,9.0,1.7,4.3,0.0,0.0,0.0,0.0,0.0,,6727.4
1085,387,Ipojuca,06/2024,2.7,2.1,16.3,40.0,24.2,19.2,36.2,23.7,14.5,0.5,3.9,1.7,5.4,6.1,99.3,53.9,1.0,1.2,22.7,18.9,5.1,10.0,34.4,5.3,26.0,2.9,0.4,0.0,0.0,0.0,,10181.0
1086,602,Ipojuca (Suape) - PCD,06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
1087,524,Itamaracá,06/2024,0.0,5.4,6.5,38.2,6.8,10.0,12.3,7.5,18.0,6.5,2.4,0.0,1.2,6.5,90.0,55.0,20.0,0.0,7.8,14.5,20.0,16.3,2.0,4.0,4.5,15.4,0.0,0.0,0.0,0.0,,7707.2
1088,520,Itapissuma,06/2024,0.3,5.2,6.4,36.9,6.5,9.5,9.2,7.0,19.2,5.5,2.5,0.0,1.1,5.3,89.0,58.0,30.0,0.0,8.6,12.0,22.0,18.0,3.2,4.1,3.8,16.0,0.0,0.0,0.0,0.0,,7373.2
1089,604,Jaboatão (Cidade da Copa) - PCD,06/2024,0.4,40.4,20.6,92.0,5.8,30.0,17.2,30.8,18.4,4.8,1.8,1.8,3.6,43.2,115.6,27.8,3.6,5.2,27.0,12.4,27.8,11.0,24.8,5.0,28.6,3.4,0.8,0.0,0.0,0.0,,8785.2
1090,202,Jaboatão dos Guararapes,06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1091,268,Jaboatão dos Guararapes (Bar.Duas Unas),06/2024,1.3,20.9,7.1,59.0,19.6,9.3,25.1,18.9,26.4,4.9,2.9,5.1,0.7,29.5,110.2,43.4,0.5,0.7,19.3,13.8,12.4,14.4,12.8,4.5,5.2,11.4,0.0,0.0,0.0,0.0,,9203.9
1092,205,Moreno,06/2024,1.9,20.1,7.2,0.0,19.2,9.7,24.9,18.1,26.1,4.7,4.1,5.2,0.9,29.1,109.4,10.1,0.4,0.7,19.1,13.2,13.8,13.1,11.2,6.1,3.1,11.1,2.3,0.0,0.0,0.0,,8390.0
1093,199,Olinda,06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
1094,551,Olinda (Academia Santa Gertrudes),06/2024,0.0,20.0,4.8,42.6,8.6,6.0,1.6,21.0,13.0,4.7,4.5,5.2,3.2,18.7,90.5,20.1,0.1,0.0,26.2,9.1,15.2,3.7,6.7,2.7,22.6,8.4,0.6,0.0,0.0,0.0,,7795.2
1095,209,Olinda (Alto da Bondade),06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1096,1049,Olinda (Jardim Atlântico),06/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1097,451,Paulista,06/2024,0.0,8.5,16.8,0.0,2.4,4.3,16.3,43.2,16.9,4.2,2.8,1.0,2.2,5.3,61.6,28.0,8.3,0.2,24.6,14.2,17.0,3.8,11.6,0.0,13.1,10.1,0.0,0.0,0.0,0.0,,8190.9
1098,265,Recife (Alto da Brasileira),06/2024,0.5,17.5,3.8,65.0,9.7,4.7,16.2,29.1,13.5,15.8,2.2,4.5,6.2,6.5,103.0,88.2,0.2,0.0,10.4,29.7,19.2,9.3,6.2,10.7,12.1,4.7,0.9,0.0,0.0,0.0,,8504.7
1099,196,Recife (Codecipe / Santo Amaro),06/2024,0.0,17.6,8.6,73.2,13.7,6.2,23.6,41.0,9.2,1.2,3.2,6.4,7.2,10.8,122.0,66.0,0.6,0.0,22.0,7.0,7.0,1.2,2.0,7.4,23.5,4.0,0.0,0.0,0.0,0.0,,8354.5
1100,30,Recife (Várzea),06/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
1101,267,São Lourenço da Mata (Tapacurá),06/2024,0.0,9.2,8.1,34.4,1.6,2.4,14.7,9.3,6.3,8.6,1.8,1.1,3.7,40.1,93.8,35.1,4.9,0.0,4.8,9.5,9.9,8.6,20.2,0.0,4.3,4.1,0.0,0.0,0.0,0.0,,5980.6
1102,198,Abreu e Lima,07/2024,0.0,0.0,6.8,2.3,1.5,10.9,21.2,1.4,0.2,12.1,0.0,33.5,16.3,2.4,0.0,0.3,0.1,2.3,0.9,0.0,6.0,3.2,0.0,,0.2,0.0,0.0,7.7,2.3,2.7,0.0,8750.9
1103,309,Araçoiaba (Granja Cristo Redentor),07/2024,0.0,0.0,0.0,0.0,9.8,10.1,23.2,0.0,0.0,8.9,4.2,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855.1
1104,301,Cabo,07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1105,490,Cabo (Barragem de Gurjaú),07/2024,0.0,0.0,4.8,5.4,4.0,15.2,17.7,1.9,2.2,28.5,0.0,23.3,10.2,3.6,1.5,0.0,4.9,2.3,2.7,0.0,27.3,1.9,0.7,5.9,1.4,0.5,0.0,3.5,0.8,0.6,0.0,9366.8
1106,491,Cabo (Barragem de Suape),07/2024,1.8,0.0,5.0,2.4,2.6,30.9,29.6,0.7,5.1,17.4,0.0,16.0,6.3,3.0,0.0,1.3,1.4,1.0,5.8,0.0,17.1,3.1,0.0,3.8,1.2,2.1,0.7,6.7,0.7,0.0,0.0,9539.9
1107,603,Cabo (Pirapama),07/2024,0.0,0.0,5.0,5.5,2.6,12.6,24.1,0.5,6.6,47.0,0.2,28.5,13.3,3.8,0.0,1.9,3.0,1.7,5.8,0.8,18.1,2.2,0.1,6.9,1.5,0.6,1.5,0.3,0.4,0.1,0.2,9823.0
1108,201,Camaragibe,07/2024,0.0,0.0,3.6,2.5,0.0,17.7,34.1,0.6,3.0,6.8,0.5,30.0,0.0,4.3,0.0,0.3,0.2,2.1,1.2,1.0,6.8,2.5,0.0,1.6,2.2,0.0,0.0,3.1,0.0,2.0,0.0,8877.0
1109,28,Goiana (Itapirema - IPA),07/2024,0.0,0.4,7.0,1.0,0.2,6.2,8.6,0.8,0.0,1.8,3.8,31.2,8.6,3.6,0.2,3.8,2.4,8.0,0.2,0.2,5.4,0.8,0.2,0.6,2.8,2.4,0.6,6.2,1.2,3.0,0.0,6098.7
1110,487,Goiana - PCD,07/2024,0.0,9.4,9.6,1.4,1.0,5.8,3.8,0.0,0.0,,,,,,,,,,,0.8,13.0,12.4,0.0,3.8,11.0,0.6,2.6,7.8,2.6,0.8,0.0,871.0
1111,100,Igarassu,07/2024,0.0,0.0,3.9,9.6,3.0,12.3,11.6,1.7,3.0,10.1,0.2,43.0,4.0,3.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,6.0,3.3,0.3,0.4,0.0,0.4,0.0,8265.5
1112,269,Igarassu (Bar.Catucá),07/2024,0.0,0.0,3.3,1.0,1.0,13.0,0.0,1.4,0.4,15.8,0.0,30.0,8.0,1.3,0.9,0.0,0.0,,0.4,0.0,6.0,0.0,0.0,1.7,2.0,0.0,0.0,1.8,0.0,1.4,0.0,6499.1
1113,294,Igarassu (Usina São José),07/2024,0.0,0.0,4.0,0.7,1.1,11.0,19.0,2.8,0.7,6.8,0.5,27.5,12.0,1.3,0.5,0.0,0.1,2.4,0.0,0.0,3.0,9.0,0.0,3.5,1.2,0.0,0.0,1.0,0.9,0.1,0.0,6727.4
1114,387,Ipojuca,07/2024,1.2,0.2,17.0,0.9,4.1,19.9,43.7,0.9,4.3,34.7,0.8,21.3,37.1,2.7,0.0,1.2,8.7,0.8,0.5,4.5,15.5,1.0,2.0,3.3,0.5,8.6,0.9,5.2,0.0,0.7,1.1,10181.0
1115,602,Ipojuca (Suape) - PCD,07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
1116,524,Itamaracá,07/2024,0.0,0.8,3.2,3.5,1.5,20.0,26.0,3.5,5.5,9.8,0.0,38.0,20.0,1.8,0.0,0.0,0.0,1.5,2.0,0.0,6.0,2.5,0.0,3.4,1.5,0.0,0.0,3.5,0.0,1.5,0.0,7707.2
1117,520,Itapissuma,07/2024,0.0,0.5,2.5,4.1,1.2,17.0,25.0,2.0,4.8,6.8,0.0,37.0,17.5,1.5,0.0,0.0,0.0,1.3,1.5,0.0,5.4,1.8,0.0,3.2,1.4,0.0,0.0,3.2,0.0,1.2,0.0,7373.2
1118,604,Jaboatão (Cidade da Copa) - PCD,07/2024,0.0,2.0,9.0,1.6,1.0,17.8,38.0,0.6,4.0,3.0,6.0,19.6,5.2,1.6,0.8,1.2,4.2,1.0,3.0,1.4,16.0,1.8,0.8,1.2,0.8,1.8,0.6,3.4,1.8,0.8,0.2,8785.2
1119,202,Jaboatão dos Guararapes,07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1120,268,Jaboatão dos Guararapes (Bar.Duas Unas),07/2024,0.0,0.0,7.5,2.2,2.3,13.2,35.5,5.4,1.3,20.0,2.1,18.6,3.6,1.4,0.7,0.0,4.4,1.5,3.1,2.3,15.3,1.2,0.2,1.5,1.8,3.0,0.0,3.1,0.6,0.7,0.0,9203.9
1121,205,Moreno,07/2024,0.0,0.0,6.9,2.1,3.9,12.9,35.1,12.9,1.1,20.1,1.9,18.3,4.1,1.5,0.9,0.0,0.0,1.4,3.3,2.7,15.1,1.9,1.9,2.1,0.7,3.2,0.0,3.7,0.8,0.0,0.0,8390.0
1122,199,Olinda,07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
1123,551,Olinda (Academia Santa Gertrudes),07/2024,0.0,2.0,0.7,0.3,1.0,12.0,9.0,3.0,7.0,21.8,0.4,21.0,0.0,0.0,0.0,1.6,2.7,0.2,0.0,0.0,6.5,1.0,0.0,1.0,1.4,0.5,0.0,3.0,0.7,0.0,0.0,7795.2
1124,209,Olinda (Alto da Bondade),07/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,1049,Olinda (Jardim Atlântico),07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1126,451,Paulista,07/2024,0.0,1.0,4.4,0.8,1.4,18.1,16.2,2.2,16.4,14.8,3.0,25.0,2.0,0.4,0.0,0.6,0.0,0.0,0.2,0.4,6.3,4.3,0.0,3.7,1.8,0.4,0.0,1.0,0.0,1.8,0.0,8190.9
1127,265,Recife (Alto da Brasileira),07/2024,0.0,0.0,5.6,5.4,1.4,19.8,16.2,10.2,0.5,13.7,1.0,24.1,12.7,1.5,0.0,1.7,0.3,4.3,0.8,0.0,5.8,2.9,0.0,1.3,2.3,0.6,0.0,6.3,0.0,2.1,0.0,8504.7
1128,196,Recife (Codecipe / Santo Amaro),07/2024,0.0,0.8,7.8,0.5,2.2,22.0,8.6,0.0,4.2,7.4,2.2,16.5,2.2,1.0,0.0,1.2,0.0,4.8,0.0,1.4,9.1,0.0,0.6,1.1,2.2,0.0,1.6,0.4,0.0,0.1,0.0,8354.5
1129,30,Recife (Várzea),07/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
1130,267,São Lourenço da Mata (Tapacurá),07/2024,0.0,0.0,0.9,1.2,1.3,18.9,34.8,4.7,0.0,4.2,1.4,17.3,6.8,1.1,0.0,0.0,1.5,1.9,0.8,0.0,14.4,0.7,0.0,4.1,0.0,2.3,0.0,0.7,0.0,0.0,0.0,5980.6
1131,198,Abreu e Lima,08/2024,0.0,1.3,5.0,2.5,8.9,1.1,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.6,2.0,2.1,12.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.1,0.2,8750.9
1132,309,Araçoiaba (Granja Cristo Redentor),08/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.3,1.2,0.0,0.0,0.0,5855.1
1133,301,Cabo,08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1134,490,Cabo (Barragem de Gurjaú),08/2024,0.0,0.1,5.6,6.7,12.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.4,8.1,2.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.8,1.2,6.4,9366.8
1135,491,Cabo (Barragem de Suape),08/2024,0.0,0.0,2.8,4.5,14.1,0.0,0.6,0.0,3.9,0.0,0.0,0.0,0.0,0.0,2.7,3.7,0.0,2.6,9.3,4.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.1,0.0,0.0,9539.9
1136,603,Cabo (Pirapama),08/2024,0.0,0.4,5.8,0.1,37.8,0.8,2.2,0.2,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.7,2.4,1.4,0.1,0.2,0.0,0.0,0.0,0.2,9.4,3.1,0.2,3.8,9823.0
1137,201,Camaragibe,08/2024,0.0,0.0,4.5,5.7,7.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.5,1.9,1.0,0.0,0.0,1.5,0.0,0.0,0.0,2.0,1.3,0.0,0.0,8877.0
1138,28,Goiana (Itapirema - IPA),08/2024,0.0,0.0,3.6,3.0,0.6,0.0,0.0,0.0,2.8,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.6,0.0,1.6,2.6,1.0,0.2,1.0,0.4,0.0,0.0,0.0,0.8,0.0,1.4,0.0,6098.7
1139,487,Goiana - PCD,08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0
1140,100,Igarassu,08/2024,0.0,1.1,2.5,7.7,9.6,0.1,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,2.1,4.3,0.0,3.0,3.8,4.1,4.1,0.0,0.0,2.7,0.0,0.0,0.0,1.2,0.0,0.0,,8265.5
1141,269,Igarassu (Bar.Catucá),08/2024,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,,4.3,6.5,1.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,2.6,1.0,1.5,6499.1
1142,294,Igarassu (Usina São José),08/2024,1.0,2.0,2.5,3.5,5.8,0.2,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,6727.4
1143,387,Ipojuca,08/2024,0.0,0.0,1.4,7.2,5.5,0.3,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,7.1,13.9,2.0,3.9,0.7,0.0,1.5,0.0,0.0,0.3,19.3,3.1,0.0,2.0,10181.0
1144,602,Ipojuca (Suape) - PCD,08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
1145,524,Itamaracá,08/2024,2.4,1.0,0.5,4.5,9.6,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,1.7,3.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.2,1.6,0.4,0.0,7707.2
1146,520,Itapissuma,08/2024,2.1,0.9,1.2,5.0,8.5,2.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.7,0.0,7373.2
1147,604,Jaboatão (Cidade da Copa) - PCD,08/2024,0.4,0.6,2.8,5.4,9.0,1.0,0.2,1.6,2.2,0.6,0.2,0.6,0.0,0.6,2.0,0.0,0.0,0.6,12.0,1.2,3.0,0.0,0.0,3.0,0.0,0.2,1.8,4.6,1.0,0.6,2.2,8785.2
1148,202,Jaboatão dos Guararapes,08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1149,268,Jaboatão dos Guararapes (Bar.Duas Unas),08/2024,0.0,1.0,1.4,5.8,16.1,0.0,0.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.6,7.4,3.7,1.5,0.3,0.0,0.9,0.0,0.0,0.0,2.5,3.2,0.0,7.0,9203.9
1150,205,Moreno,08/2024,0.0,1.0,1.9,5.1,15.9,0.0,0.5,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,2.0,8390.0
1151,199,Olinda,08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.5
1152,551,Olinda (Academia Santa Gertrudes),08/2024,0.0,1.1,2.0,3.3,6.8,0.0,0.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,3.0,6.1,0.0,0.0,5.9,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.3,0.0,0.5,7795.2
1153,209,Olinda (Alto da Bondade),08/2024,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,1049,Olinda (Jardim Atlântico),08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1155,451,Paulista,08/2024,0.0,1.2,2.4,4.4,7.7,0.0,0.0,1.2,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.6,4.4,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,2.0,8190.9
1156,265,Recife (Alto da Brasileira),08/2024,0.0,0.0,2.8,12.1,16.3,4.0,3.8,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,7.1,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.3,0.4,1.6,8504.7
1157,196,Recife (Codecipe / Santo Amaro),08/2024,0.0,0.0,0.1,6.5,6.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,11.0,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.6,0.0,,8354.5
1158,30,Recife (Várzea),08/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.2
1159,267,São Lourenço da Mata (Tapacurá),08/2024,0.0,0.0,1.8,2.7,5.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.6,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.7,0.6,0.4,5980.6
1160,198,Abreu e Lima,09/2024,0.0,0.0,0.2,0.0,1.8,0.0,13.0,13.0,0.4,0.0,0.0,9.0,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.5,0.0,0.0,0.8,0.3,0.0,0.0,7.4,,8750.9
1161,309,Araçoiaba (Granja Cristo Redentor),09/2024,0.0,0.0,0.0,0.0,0.0,0.0,10.2,7.1,0.0,0.0,6.3,5.4,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,6.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5855.1
1162,301,Cabo,09/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1163,490,Cabo (Barragem de Gurjaú),09/2024,0.2,3.5,0.0,0.7,0.7,0.0,0.0,6.0,4.7,0.3,0.0,3.6,8.0,3.5,4.3,0.9,0.0,0.5,6.4,0.0,0.0,6.0,1.8,0.0,0.0,0.0,4.0,0.8,0.6,2.3,,9366.8
1164,491,Cabo (Barragem de Suape),09/2024,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.6,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,4.9,7.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,,9539.9
1165,603,Cabo (Pirapama),09/2024,0.6,8.5,0.1,0.2,0.0,0.1,0.4,2.8,2.8,0.1,0.0,2.9,10.4,3.0,6.7,0.2,0.0,0.1,1.0,1.7,0.0,4.1,4.2,0.1,0.0,0.7,4.3,1.0,0.0,0.0,,9823.0
1166,201,Camaragibe,09/2024,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.8,12.5,2.5,2.5,4.0,0.0,0.3,0.0,1.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.2,0.0,0.0,4.0,,8877.0
1167,28,Goiana (Itapirema - IPA),09/2024,0.6,1.4,0.6,0.0,0.0,0.0,0.0,13.0,0.2,4.8,0.0,6.2,0.2,4.8,2.2,0.2,0.0,0.0,0.8,0.2,7.6,7.6,0.0,0.0,0.0,0.0,3.0,2.2,0.2,2.0,,6098.7
1168,487,Goiana - PCD,09/2024,,,,,,,,,,,,,,,,,,,3.8,0.2,0.0,7.8,0.0,0.0,0.0,0.4,4.0,0.0,0.0,3.8,,871.0
1169,100,Igarassu,09/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,10.3,0.0,0.0,11.3,1.5,4.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3.3,0.7,0.0,0.0,2.3,1.0,0.9,0.0,1.2,,8265.5
1170,269,Igarassu (Bar.Catucá),09/2024,0.0,1.0,1.5,0.0,0.0,0.0,0.0,20.9,1.9,0.0,0.0,7.2,3.0,2.2,0.0,0.5,0.0,,1.0,0.0,0.0,3.0,1.0,0.3,0.0,0.0,0.7,0.0,0.0,1.1,,6499.1
1171,294,Igarassu (Usina São José),09/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,3.7,0.0,1.5,7.0,3.0,0.5,0.6,0.0,0.0,0.0,2.5,0.0,0.0,3.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,,6727.4
1172,387,Ipojuca,09/2024,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.7,3.0,4.5,0.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.5,0.0,0.0,0.5,3.2,0.0,0.0,1.2,,10181.0
1173,602,Ipojuca (Suape) - PCD,09/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
1174,524,Itamaracá,09/2024,2.5,0.4,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,9.0,2.2,1.2,1.5,0.0,0.0,0.0,3.0,0.0,0.0,6.2,3.5,0.0,0.0,0.0,2.4,0.0,0.0,2.4,,7707.2
1175,520,Itapissuma,09/2024,2.4,0.6,0.0,0.0,0.0,0.0,0.0,12.6,1.5,0.0,0.0,8.1,1.8,1.3,1.0,0.0,0.0,0.0,2.4,0.0,0.0,4.5,3.8,0.0,0.0,0.0,1.9,0.0,0.0,2.5,,7373.2
1176,604,Jaboatão (Cidade da Copa) - PCD,09/2024,0.6,2.2,0.8,0.4,0.0,0.0,0.0,22.0,8.4,2.0,2.6,11.4,12.4,0.8,1.6,0.0,2.6,1.4,4.2,0.8,0.4,17.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.4,,8785.2
1177,202,Jaboatão dos Guararapes,09/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
1178,268,Jaboatão dos Guararapes (Bar.Duas Unas),09/2024,0.0,1.2,0.0,0.8,0.0,0.0,0.0,5.0,4.6,0.0,0.0,12.9,3.5,0.5,2.0,0.0,0.0,0.0,1.5,0.0,0.0,8.1,6.8,2.7,0.0,0.8,1.6,0.6,0.0,1.4,,9203.9
1179,205,Moreno,09/2024,1.0,0.0,3.0,0.0,2.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,3.0,4.2,0.0,0.0,0.0,2.0,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8390.0
